project,projectUrl,file,sourceUrl,bytes,alt,error
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/023-9bc7244f-37f5-4d16-9ec3-0033aa68ba59.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/9bc7244f-37f5-4d16-9ec3-0033aa68ba59_rw_1920.jpeg?h=2f5afff82d82e072667dc715b5d0eeef","206839","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/024-a3150467-a41b-4ed7-ac59-c28a861ff8da.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/a3150467-a41b-4ed7-ac59-c28a861ff8da_rw_1920.jpeg?h=55d4076077f146248d1313b289ae936a","420822","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/025-a714bfb6-46f5-44f8-a2ef-a0430b801871.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/a714bfb6-46f5-44f8-a2ef-a0430b801871_rw_1200.jpeg?h=8ea77329e21180ec7036f21206354769","322759","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/026-b3598f50-f447-4bc0-bd49-436ecbdcc164.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b3598f50-f447-4bc0-bd49-436ecbdcc164_rwc_0x243x724x543x640.png?h=4c7ee8817c9e78956beb8626f4c622c9","572984","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/027-b8488a13-f6c4-406f-af57-281cab1e1ba4.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b8488a13-f6c4-406f-af57-281cab1e1ba4_rwc_0x0x1344x1008x1344.jpg?h=5166f00b081ec53ee19a18c119720714","575821","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/028-ba7adf99-d078-471b-8ca8-684a7972afe8.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ba7adf99-d078-471b-8ca8-684a7972afe8_rwc_0x178x729x546x640.png?h=55a29b604df9d0d348ac55e27b8cd40e","448022","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/029-bb3c0e04-f1fb-46c1-a0e8-f3fde34cceae.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/bb3c0e04-f1fb-46c1-a0e8-f3fde34cceae_rwc_0x517x640x480x640.jpg?h=ebc3ebf68bd88d1ca6b0f2328bc022da","86996","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/030-bf455848-91a0-4e18-9135-4ec5d48fb01f.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/bf455848-91a0-4e18-9135-4ec5d48fb01f_rw_1920.jpeg?h=aab569c3c8f5dfe481716c496de21fcb","2159877","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/031-322def791158daaa.css","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/c66b9a40c2c85bcc88e472d417d1e3441737374365.css?h=32e719a87177a08a1c2e5c46862e00a2","74414","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/032-ce8d31f5-8b55-4744-9b38-58aa831bf92d.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ce8d31f5-8b55-4744-9b38-58aa831bf92d_rw_1920.jpeg?h=ed5148ef12841b89aa755da0501310ed","232080","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/033-cfddbda1-df02-4c4f-91fd-7bf9ce476277.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/cfddbda1-df02-4c4f-91fd-7bf9ce476277_rw_1920.jpeg?h=400fc15056244c4aa52a0a52a08722f8","266541","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/034-d56d11b2-527e-41db-804a-4da1a02edfa4.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d56d11b2-527e-41db-804a-4da1a02edfa4_rwc_0x0x1344x1008x1344.jpg?h=d9d8986ef91b582e0f8755941fc9bebd","641645","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/035-d8a6a90f-7cc0-46e6-b859-31c2af9e87b9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d8a6a90f-7cc0-46e6-b859-31c2af9e87b9_rwc_38x0x1714x1286x1714.jpg?h=9f36c64f4906c1042290d4bd1481e7a8","845395","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/036-dae414b0-e3aa-4074-9aac-628552448a77.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/dae414b0-e3aa-4074-9aac-628552448a77_rw_1920.jpeg?h=a162542e73cf4259aa9a7287c0525ac2","1433456","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/037-dd72fb1a-7487-4e34-bb0a-f10e30b64fbb.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/dd72fb1a-7487-4e34-bb0a-f10e30b64fbb_rw_1200.jpeg?h=f56c4e6a8b548a00cf90fcdc2eb36455","378814","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/038-ee260b8a-5014-4eca-aa70-d08ed2e64809.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ee260b8a-5014-4eca-aa70-d08ed2e64809_rw_1200.jpeg?h=54bcfd894bd63f8def5a15e8578caa5b","185071","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/039-f2871a94-60b4-4db9-a636-c16643f53b84.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f2871a94-60b4-4db9-a636-c16643f53b84_rwc_98x0x637x478x640.png?h=5ce598d4176385ede868296cf396aff7","250544","",""
"R5-66 Residential House 2021 New Giza","https://hazemmogharred.myportfolio.com/r5-66-residential-house","05 R5-66 Residential House 2021 New Giza/040-fd214c85-b57f-4c18-92b9-ba77784ba6ca.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/fd214c85-b57f-4c18-92b9-ba77784ba6ca_rw_1920.jpeg?h=ca3aea719effcd0d1b6ed90454623c93","266560","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/001-0178318e-ac2b-4f20-9274-48535919583b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0178318e-ac2b-4f20-9274-48535919583b_rwc_0x558x1920x1440x1920.jpg?h=2d7aa0c4d31343d0a010f77a6de1327d","1022393","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/002-0193c63d-6d62-49d5-ae6d-886e83e5651c.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0193c63d-6d62-49d5-ae6d-886e83e5651c_rwc_41x0x1829x1372x1920.jpg?h=b46cdffee475511400e781dd1daf51b9","1167226","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/003-02d9987e-b7b2-4cd0-bca7-a56eed0c1db9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/02d9987e-b7b2-4cd0-bca7-a56eed0c1db9_rw_1920.jpeg?h=38895ef6f7b64b9f4b914e39dc93879f","1938121","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/004-151dc302-ca87-48b0-8552-075ce7e14b56.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/151dc302-ca87-48b0-8552-075ce7e14b56_rwc_174x104x1279x959x1366.jpg?h=99f5245b5a54756c2e6a619a03fe6ca0","470683","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/005-1804faf1-527a-4e1d-b57f-a74f1336a66f.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1804faf1-527a-4e1d-b57f-a74f1336a66f_rw_1920.jpeg?h=0c9beaed76c11f4353a0affa55f06d15","1524912","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/006-192162ac-9933-4a43-8a29-7b92f9a5eccb.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/192162ac-9933-4a43-8a29-7b92f9a5eccb_rw_3840.jpeg?h=5ce453e8ece8f26975dce989673af22e","4056703","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/007-1d9e4e20-81eb-4943-9989-03e385e61b08.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1d9e4e20-81eb-4943-9989-03e385e61b08_rw_1920.jpeg?h=f774af41c854a81622bd05e176a90a22","1829218","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/008-1dbbb94a-df98-4feb-bae0-40b1cf7174a9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1dbbb94a-df98-4feb-bae0-40b1cf7174a9_rwc_0x558x1920x1440x1920.jpg?h=1353b0e20bb5cb7e475b2156350d3bc6","1247247","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/009-22259a67-3f4e-4f4b-825c-d8a0cea042a9.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/22259a67-3f4e-4f4b-825c-d8a0cea042a9_rwc_0x163x721x540x640.png?h=b3818868f5db36da4fa24cd10017986e","358269","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/010-22c7ecbd-f121-4647-9d1e-d00a10af3dcf.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/22c7ecbd-f121-4647-9d1e-d00a10af3dcf_rw_1200.jpeg?h=408b30eb679c1f7ae60f2d5d3c98260e","246020","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/011-2d1516ee-faf1-4842-af19-372b876a8394.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2d1516ee-faf1-4842-af19-372b876a8394_rwc_0x181x677x507x640.png?h=305f3c882a462590a8aa2f6ea11057c1","379754","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/012-2f9f7acd-986e-4266-9bf9-d106f17ac563.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2f9f7acd-986e-4266-9bf9-d106f17ac563_rw_1920.jpeg?h=ab9b59270b99178ef2987b86d07af19d","1631484","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/013-2fcd85d3-dc5f-4be4-8f00-2b4208d040e5.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2fcd85d3-dc5f-4be4-8f00-2b4208d040e5_rwc_90x0x1421x1066x1421.jpeg?h=c323bcea365ca5a7ced2a94574fdc9ad","312709","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/014-3bfb490f-4ddc-47ae-9420-1078783c5ec1.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/3bfb490f-4ddc-47ae-9420-1078783c5ec1_rw_1920.jpeg?h=bb1ceb5ed4ebdb20571621343622301f","1184681","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/015-3e37ebab-126e-44f4-929a-7affc8548b75.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/3e37ebab-126e-44f4-929a-7affc8548b75_rw_1920.jpg?h=4cf44e972c4d37a40adf694bb34db3dc","268850","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/016-42de1075-42e0-469c-9b0a-7ebccf54c6b7.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/42de1075-42e0-469c-9b0a-7ebccf54c6b7_rwc_34x0x1523x1143x1523.jpg?h=7e1af2ec3ac14604f4bd0b86f216c9dc","624827","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/017-44b215a6-8c9c-40d7-82b2-631109f5e28d.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/44b215a6-8c9c-40d7-82b2-631109f5e28d_rw_1920.jpeg?h=de89c3d4e3c47a683accfe9831c6a96d","1482617","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/018-4b223ab4-bde9-4eef-b56d-aa079b5a860b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/4b223ab4-bde9-4eef-b56d-aa079b5a860b_rwc_0x314x1282x961x1282.jpeg?h=bbbb8311bd757467d6b7a09427a8aca2","290281","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/019-4c255f1a-644d-42a2-9d20-66d8df0f86b2.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/4c255f1a-644d-42a2-9d20-66d8df0f86b2_rw_1920.jpeg?h=60f2d3d1d92356b6a2841050d1783fbd","1627103","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/020-5ae4c4b0-42b3-4c8a-8a1d-5da2a7a5fbbe.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/5ae4c4b0-42b3-4c8a-8a1d-5da2a7a5fbbe_rw_1920.jpeg?h=a01fc240ea35245b6f929cd3334cfb2e","2504219","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/021-5c514c79-b2f8-4d18-ba8a-bc1c03539f8f.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/5c514c79-b2f8-4d18-ba8a-bc1c03539f8f_rw_1200.jpeg?h=1524c38d0560eb5196eefb2580b48e9b","197331","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/022-66ec4be2-d235-44aa-bf31-798264c90ab1.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/66ec4be2-d235-44aa-bf31-798264c90ab1_rw_1920.jpeg?h=d9e5dee400a6480fa4a00f9517742902","1513425","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/023-688029c6-288b-40b1-b777-b3821cb93a44.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/688029c6-288b-40b1-b777-b3821cb93a44_rw_1200.jpeg?h=a956ebd0e7787c94416cbc0d7f453a43","403793","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/024-729ba6c59c9edd0e.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/688029c6-288b-40b1-b777-b3821cb93a44.jpeg?h=51eeadb1e69b93ae16c99d4a1103ab4c","280325","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/025-72fd9242-af5d-4a1b-bc38-000ccc725ddc.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/72fd9242-af5d-4a1b-bc38-000ccc725ddc_rwc_0x203x1246x934x1246.jpeg?h=f691f69beccccd36e30c2d9027040fa7","244856","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/026-75fc1176-0df2-4d1a-a000-8fba78f969ad.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/75fc1176-0df2-4d1a-a000-8fba78f969ad_rw_1920.jpeg?h=4292ce65886bc1c62897dcea0bc0b55b","1623448","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/027-77981df7-2eec-4b55-8503-505a80361213.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/77981df7-2eec-4b55-8503-505a80361213_rw_1920.jpeg?h=249e78d6027c9e1c80525b00b2b4ef26","2134365","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/028-77abf538-2451-4a4e-8143-be64f92e0cf8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/77abf538-2451-4a4e-8143-be64f92e0cf8_rwc_0x246x1043x782x1043.jpg?h=937fab9028f27a83df93d56e050ba77c","254186","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/029-6c330a66fba17438.css","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/7c1a7ded11d938a12f98bac3df6110b21737374365.css?h=524e2e3f7b674ad298658590b68afde0","76551","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/030-82e3b6ea-fe45-44cb-b064-bdc70588a44b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/82e3b6ea-fe45-44cb-b064-bdc70588a44b_rwc_0x235x640x480x640.jpg?h=ef3b953b6d311a7dca98944868dba06b","66414","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/031-83c12354-e292-402f-94a8-d4e1704a5517.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/83c12354-e292-402f-94a8-d4e1704a5517_carw_4x3x1920.jpeg?h=ba44c9e56516bf5baa40412d0209d8fe","1353785","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/032-8ca8a13b-b7db-4916-86d8-b1286d763d24.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/8ca8a13b-b7db-4916-86d8-b1286d763d24_rw_1920.jpeg?h=ad4a7fb55e91fefe54fee620b370f9bb","1858396","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/033-8d8e5d25-24a0-4484-9f27-5be219d14073.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/8d8e5d25-24a0-4484-9f27-5be219d14073_rw_1920.jpeg?h=76028d9e48fe2792de2e5fc2587206ef","1892130","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/034-96351244-489c-4a32-aae9-411dbe5b6351.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/96351244-489c-4a32-aae9-411dbe5b6351_rw_1920.jpeg?h=fe9a72f19d22aaf98d6446deac14d701","2273092","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/035-a63a23f4-d138-48c2-9a0d-9d53c0312afb.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/a63a23f4-d138-48c2-9a0d-9d53c0312afb_rw_1920.jpeg?h=a138bfd670730c5da480394c0fe4720a","1673410","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/036-a807bc1c-f35e-4b27-971d-5675ab4f484d.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/a807bc1c-f35e-4b27-971d-5675ab4f484d_rw_1920.jpeg?h=4d96709c521c065354ee3320683191b9","1706842","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/037-b3598f50-f447-4bc0-bd49-436ecbdcc164.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b3598f50-f447-4bc0-bd49-436ecbdcc164_rwc_0x243x724x543x640.png?h=4c7ee8817c9e78956beb8626f4c622c9","572984","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/038-b5d98801-6183-4d05-a9fd-42f823e2a248.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b5d98801-6183-4d05-a9fd-42f823e2a248_rw_1920.jpeg?h=0502df1c6b0c052fb9c87bf7d58e2094","2164779","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/039-b8488a13-f6c4-406f-af57-281cab1e1ba4.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b8488a13-f6c4-406f-af57-281cab1e1ba4_rwc_0x0x1344x1008x1344.jpg?h=5166f00b081ec53ee19a18c119720714","575821","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/040-ba7adf99-d078-471b-8ca8-684a7972afe8.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ba7adf99-d078-471b-8ca8-684a7972afe8_rwc_0x178x729x546x640.png?h=55a29b604df9d0d348ac55e27b8cd40e","448022","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/041-bb3c0e04-f1fb-46c1-a0e8-f3fde34cceae.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/bb3c0e04-f1fb-46c1-a0e8-f3fde34cceae_rwc_0x517x640x480x640.jpg?h=ebc3ebf68bd88d1ca6b0f2328bc022da","86996","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/042-c37b774b-46db-4600-93e7-af1e77b5f274.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/c37b774b-46db-4600-93e7-af1e77b5f274_rw_1920.jpg?h=70a3372446b577c20b66457d6241be22","322697","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/043-cd426c87-89bb-4daf-9e42-597523e21c3c.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/cd426c87-89bb-4daf-9e42-597523e21c3c_rw_1920.jpeg?h=eafd8754f9a79093d589f3833a7224e5","1775914","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/044-d56d11b2-527e-41db-804a-4da1a02edfa4.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d56d11b2-527e-41db-804a-4da1a02edfa4_rwc_0x0x1344x1008x1344.jpg?h=d9d8986ef91b582e0f8755941fc9bebd","641645","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/045-d8a6a90f-7cc0-46e6-b859-31c2af9e87b9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d8a6a90f-7cc0-46e6-b859-31c2af9e87b9_rwc_38x0x1714x1286x1714.jpg?h=9f36c64f4906c1042290d4bd1481e7a8","845395","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/046-e338d247-54b4-4d20-9155-319918c00a54.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/e338d247-54b4-4d20-9155-319918c00a54_rw_1920.jpeg?h=18334d15c13c930f9ac65ac72f39a7a8","1896340","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/047-e81f2f99-ce2d-44ff-9f83-d734e9d0e2f4.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/e81f2f99-ce2d-44ff-9f83-d734e9d0e2f4_rw_3840.jpg?h=09fb28661020ad98df7bb37ccb151547","794252","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/048-e8459e9c-505a-4a4f-b93e-3f0f3e46f88e.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/e8459e9c-505a-4a4f-b93e-3f0f3e46f88e_rw_1920.jpeg?h=845d6ffebfd0e9c159b11c13dd98b3a3","1723149","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/049-eb251ac2-432a-4ca8-8358-c094343165b8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/eb251ac2-432a-4ca8-8358-c094343165b8_rw_1920.jpeg?h=84f6d90d577d80a59d47646dc02a3bac","1618197","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/050-ebf5bbc5-c6f5-4828-98b3-2b27cfd8ce34.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ebf5bbc5-c6f5-4828-98b3-2b27cfd8ce34_rw_1920.jpeg?h=6fc7880e8ef75c5e08261b3d1068f21a","1761768","",""
"Pier 88 2024 Gouna","https://hazemmogharred.myportfolio.com/pier-88","06 Pier 88 2024 Gouna/051-f2871a94-60b4-4db9-a636-c16643f53b84.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f2871a94-60b4-4db9-a636-c16643f53b84_rwc_98x0x637x478x640.png?h=5ce598d4176385ede868296cf396aff7","250544","",""
